id_jugador;full_name;name;last_name;age;birthday_GMT;position_campo;current_club;nationality
1671;Sandry Roberto Santos Goes;Sandry;Roberto Santos Goes;21;NULL;Midfielder;Santos;Brazil
1672;SebastiAn Ferreira;SebastiAn;Ferreira;25;NULL;Forward;Vasco da Gama;Paraguay
1673;SebastiAn Gomez;SebastiAn;Gomez;27;NULL;Forward;Coritiba;Colombia
1674;Sergio Antonio Da Luiz Junior;Sergio;Antonio Da Luiz Junior;28;NULL;Midfielder;Vasco da Gama;Brazil
1675;Sergio Rochet Aï¿½lvarez;Sergio;Rochet Aï¿½lvarez;30;NULL;Goalkeeper;Internacional;Uruguay
1676;Severino do Ramo Clementino da Silva;Severino;do Ramo Clementino da Silva;37;NULL;Defender;America Mineiro;Brazil
1677;Sidimar Fernando Cigolini;Sidimar;Fernando Cigolini;31;NULL;Defender;Goias;Brazil
1678;Silvio Ezequiel Romero;Silvio;Ezequiel Romero;35;NULL;Forward;Fortaleza;Argentina
1679;Stinio Zanetti Toledo;Stinio;Zanetti Toledo;20;NULL;Forward;Cruzeiro;Brazil
1680;Tadeu Antonio Ferreira;Tadeu;Antonio Ferreira;31;NULL;Goalkeeper;Goias;Brazil
1681;Talisson de Almeida;Talisson;de Almeida;21;NULL;Midfielder;Bragantino;Brazil
1682;Talles Macedo Toledo Costa;Talles;Macedo Toledo Costa;21;NULL;Midfielder;Sao Paulo;Brazil
1683;Thaciano Mickael da Silva;Thaciano;Mickael da Silva;28;NULL;Midfielder;Bahia;Brazil
1684;Thauan Lara dos Santos;Thauan;Lara dos Santos;19;NULL;Defender;Internacional;Brazil
1685;Thiago Andrade;Thiago;Andrade;22;NULL;Forward;Atletico PR;Brazil
1686;Thiago Dombroski Moreira;Thiago;Dombroski Moreira;21;NULL;Defender;Coritiba;Brazil
1687;Thiago dos Santos;Thiago;dos Santos;34;NULL;Midfielder;Fluminense;Brazil
1688;Thiago Galhardo;Thiago;Galhardo;34;NULL;Midfielder;Fortaleza;Brazil
1689;Thiago Heleno;Thiago;Heleno;34;NULL;Defender;Atletico PR;Brazil
1690;Thiago Maia;Thiago;Maia;26;NULL;Midfielder;Flamengo;Brazil
1691;Thiago NicolAs Borbas Silva;Thiago;NicolAs Borbas Silva;21;NULL;Forward;Bragantino;Uruguay
1692;Tiago Gomes dos Santos;Tiago;Gomes dos Santos;20;NULL;Midfielder;Bahia;Brazil
1693;Tinga;Tinga;;30;NULL;Defender;Fortaleza;Brazil
1694;Tiquinho Soares;Tiquinho;Soares;32;NULL;Forward;Botafogo;Brazil
1695;Tobias Pereira Figueiredo;Tobias;Pereira Figueiredo;29;NULL;Defender;Fortaleza;Portugal
1696;Tomas Esteban Cuello;Tomas;Esteban Cuello;23;NULL;Midfielder;Atletico PR;Argentina
1697;Tomas Pochettino;Tomas;Pochettino;27;NULL;Midfielder;Fortaleza;Argentina
1698;TomAs Rincon;TomAs;Rincon;35;NULL;Midfielder;Santos;Venezuela
1699;Uendel Pereira Gonsalves;Uendel;Pereira Gonsalves;34;NULL;Defender;Cuiaba;Brazil
1700;Uilson de Souza Paula Junior;Uilson;de Souza Paula Junior;34;NULL;Defender;Santos;Brazil
1701;Vanderlan;Vanderlan;;20;NULL;Defender;Palmeiras;Brazil
1702;Victor Cantillo;Victor;Cantillo;31;NULL;Midfielder;Corinthians;Colombia
1703;Victor Hugo Gomes Silva;Victor;Hugo Gomes Silva;19;NULL;Midfielder;Flamengo;Brazil
1704;Victor Hugo Soares dos Santos;Victor;Hugo Soares dos Santos;26;NULL;Defender;Bahia;Brazil
1705;Victor Leandro Cuesta;Victor;Leandro Cuesta;34;NULL;Defender;Botafogo;Argentina
1706;Victor Luis Chuab Zamblauskas;Victor;Luis Chuab Zamblauskas;30;NULL;Defender;Coritiba;Brazil
1707;Victor Matheus dos Santos Gonsalves;Victor;Matheus dos Santos Gonsalves;22;NULL;Defender;Cuiaba;Brazil
1708;Victor Yan Souza Santos;Victor;Yan Souza Santos;22;NULL;Midfielder;Cuiaba;Brazil
1709;Viery Fernandes Santos Lopes;Viery;Fernandes Santos Lopes;18;NULL;Midfielder;Gremio;Brazil
1710;Vinicius Alessandro Mingotti;Vinicius;Alessandro Mingotti;23;NULL;Forward;Bahia;Brazil
1711;Vinicius Balieiro Lourenco de Carvalho;Vinicius;Balieiro Lourenco de Carvalho;24;NULL;Midfielder;Santos;Brazil
1712;Vinicius Goes Barbosa de Souza;Vinicius;Goes Barbosa de Souza;32;NULL;Midfielder;Gremio;Brazil
1713;Vinicius Kaue Ribeiro Ferreira;Vinicius;Kaue Ribeiro Ferreira;20;NULL;Defender;Atletico PR;Brazil
1714;Vinicius Moreira de Lima;Vinicius;Moreira de Lima;27;NULL;Midfielder;Fluminense;Brazil
1715;Vinicius Nelson de Souza Zanocelo;Vinicius;Nelson de Souza Zanocelo;22;NULL;Midfielder;Fortaleza;Brazil
1716;Vinicius Rangel da Silva;Vinicius;Rangel da Silva;19;NULL;Midfielder;Internacional;Brazil
1717;Vinicius Rodrigues Adelino dos Santos;Vinicius;Rodrigues Adelino dos Santos;22;NULL;Forward;Goias;Brazil
1718;VinAï¿½cius Santos Silva;VinAï¿½cius;Santos Silva;30;NULL;Forward;Goias;Brazil
1719;Vinicius Silvestre;Vinicius;Silvestre;29;NULL;Goalkeeper;Palmeiras;Brazil
1720;Vinicius Teodoro Barreta Melo;Vinicius;Teodoro Barreta Melo;24;NULL;Goalkeeper;Cuiaba;Brazil
1721;Vitao;Vitao;;23;NULL;Defender;Internacional;Brazil
1722;Vitor Eudes;Vitor;Eudes;24;NULL;Goalkeeper;Fluminense;Brazil
1723;Vitor Frezarin Bueno;Vitor;Frezarin Bueno;29;NULL;Midfielder;Atletico PR;Brazil
1724;Vitor Hugo Franchescoli de Souza;Vitor;Hugo Franchescoli de Souza;32;NULL;Defender;Bahia;Brazil
1725;Vitor Hugo Naum dos Santos;Vitor;Hugo Naum dos Santos;24;NULL;Forward;Bragantino;Brazil
1726;Vitor Mendes Alves;Vitor;Mendes Alves;24;NULL;Defender;Fluminense;Brazil
1727;Vitor Roque;Vitor;Roque;18;NULL;Forward;Atletico PR;Brazil
1728;Vladimir Orlando Cardoso de Araujo Filho;Vladimir;Orlando Cardoso de Araujo Filho;34;NULL;Goalkeeper;Santos;Brazil
1729;Wallison Nunes Silva;Wallison;Nunes Silva;22;NULL;Defender;Botafogo;Brazil
1730;Wallisson Luiz Alves Maximo;Wallisson;Luiz Alves Maximo;25;NULL;Midfielder;Cruzeiro;Brazil
1731;Walter Kannemann;Walter;Kannemann;32;NULL;Defender;Gremio;Argentina
1732;Walter Leandro Capeloza Artune;Walter;Leandro Capeloza Artune;35;NULL;Goalkeeper;Cuiaba;Brazil
1733;Wanderson;Wanderson;;28;NULL;Forward;Internacional;Brazil
1734;Wanderson Santos Pereira;Wanderson;Santos Pereira;32;NULL;Defender;America Mineiro;Brazil
1735;Welington Damascena Santos;Welington;Damascena Santos;22;NULL;Defender;Sao Paulo;Brazil
1736;Wellington Alves da Silva;Wellington;Alves da Silva;30;NULL;Midfielder;Cuiaba;Brazil
1737;Wellington Pereira do Nascimento;Wellington;Pereira do Nascimento;39;NULL;Forward;America Mineiro;Brazil
1738;Wellington Soares da Silva;Wellington;Soares da Silva;31;NULL;Forward;Sao Paulo;Brazil
1739;Wendell Silva Santos dos Santos;Wendell;Silva Santos dos Santos;19;NULL;Midfielder;Goias;Brazil
1740;Werik Silva Pinto;Werik;Silva Pinto;21;NULL;Forward;Bragantino;Brazil
1741;Wesley Da Costa Silva;Wesley;Da Costa Silva;19;NULL;Midfielder;Gremio;Brazil
1742;Wesley Franco;Wesley;Franco;19;NULL;Defender;Flamengo;Brazil
1743;Wesley Gassova Ribeiro Teixeira;Wesley;Gassova Ribeiro Teixeira;18;NULL;Midfielder;Corinthians;Brazil
1744;Wesley Ribeiro Silva;Wesley;Ribeiro Silva;24;NULL;Midfielder;Cruzeiro;Brazil
1745;Weslley Pinto Batista;Weslley;Pinto Batista;19;NULL;Forward;Santos;Brazil
1746;Weverton Pereira da Silva;Weverton;Pereira da Silva;35;NULL;Goalkeeper;Palmeiras;Brazil
1747;William de Asevedo Furtado;William;de Asevedo Furtado;28;NULL;Defender;Cruzeiro;Brazil
1748;William de Oliveira Pottker;William;de Oliveira Pottker;29;NULL;Forward;Coritiba;Brazil
1749;Willian Gomes de Siqueira;Willian;Gomes de Siqueira;36;NULL;Forward;Atletico PR;Brazil
1750;Willian Osmar de Oliveira Silva;Willian;Osmar de Oliveira Silva;30;NULL;Midfielder;Goias;Brazil
1751;Willian Roberto de Farias;Willian;Roberto de Farias;34;NULL;Midfielder;Coritiba;Brazil
1752;Yago Felipe da Costa Rocha;Yago;Felipe da Costa Rocha;28;NULL;Midfielder;Bahia;Brazil
1753;Yago Pikachu;Yago;Pikachu;31;NULL;Forward;Fortaleza;Brazil
1754;Yani David Quintero Rivas;Yani;David Quintero Rivas;21;NULL;Midfielder;Bragantino;Colombia
1755;Yeferson Julio Soteldo Martiez;Yeferson;Julio Soteldo Martiez;26;NULL;Midfielder;Santos;Venezuela
1756;Yony GonzAlez;Yony;GonzAlez;29;NULL;Midfielder;Fluminense;Colombia
1757;Young Navarro Moraes;Young;Navarro Moraes;21;NULL;Goalkeeper;Sao Paulo;Brazil
1758;Ythallo Rykelm Rodrigues de Oliveira;Ythallo;Rykelm Rodrigues de Oliveira;19;NULL;Midfielder;Sao Paulo;Brazil
1759;Yuri Alberto Monteiro da Silva;Yuri;Alberto Monteiro da Silva;22;NULL;Forward;Corinthians;Brazil
1760;rivaldo;rivaldo;;26;NULL;Defender;Atletico PR;Brazil
1761;Za Rafael;Za;Rafael;30;NULL;Midfielder;Palmeiras;Brazil
1762;Aaron Cresswell;Aaron;Cresswell;33;NULL;Defender;West Ham United;England
1763;Aaron Hickey;Aaron;Hickey;21;NULL;Defender;Brentford;Scotland
1764;Aaron Ramsdale;Aaron;Ramsdale;25;NULL;Goalkeeper;Arsenal;England
1765;Aaron W Bissaka;Aaron;W Bissaka;25;NULL;Defender;Manchester United;England
1766;Abdoulaye Doucourt;Abdoulaye;Doucourt;30;NULL;Midfielder;Everton;Mali
1767;Adam Davies;Adam;Davies;31;NULL;Goalkeeper;Sheffield United;Wales
1768;Adam Lallana;Adam;Lallana;35;NULL;Midfielder;Brighton & Hove Albion;England
1769;Adam Smith;Adam;Smith;32;NULL;Defender;AFC Bournemouth;England
1770;Adam Webster;Adam;Webster;28;NULL;Defender;Brighton & Hove Albion;England
1771;Adama Traort;Adama;Traort;27;NULL;Forward;Fulham;Spain
1772;Alejandro Garnacho;Alejandro;Garnacho;19;NULL;Forward;Manchester United;Argentina
1773;Aleksandar Mitrovic;Aleksandar;Mitrovic;28;NULL;Forward;Fulham;Serbia
1774;Alex Iwobi;Alex;Iwobi;27;NULL;Forward;Everton;Nigeria
1775;Alexander Isak;Alexander;Isak;23;NULL;Forward;Newcastle United;Sweden
1776;Alexis Mac Allister;Alexis;Mac Allister;24;NULL;Midfielder;Liverpool;Argentina
1777;Alisson Becker;Alisson;Becker;30;NULL;Goalkeeper;Liverpool;Brazil
1778;Allan Campbell;Allan;Campbell;26;NULL;Midfielder;Luton Town;Scotland
1779;Alphonse Areola;Alphonse;Areola;30;NULL;Goalkeeper;West Ham United;France
1780;Altay Bayourr;Altay;Bayourr;25;NULL;Goalkeeper;Manchester United;Turkey
1781;Alvaro Fernandez;Alvaro;Fernandez;20;NULL;Defender;Manchester United;Spain
1782;Amadou Onana;Amadou;Onana;22;NULL;Midfielder;Everton;Belgium
1783;Amari'i Bell;Amari'i;Bell;29;NULL;Defender;Luton Town;Jamaica
1784;Ameen Al Dakhil;Ameen;Al Dakhil;21;NULL;Forward;Burnley;Belgium
1785;Anass Zaroury;Anass;Zaroury;22;NULL;Forward;Burnley;Belgium
1786;Andre Brooks;Andre;Brooks;20;NULL;Midfielder;Sheffield United;England
1787;Andres Gomes;Andres;Gomes;30;NULL;Midfielder;Everton;Portugal
1788;Andres Onana;Andres;Onana;27;NULL;Goalkeeper;Manchester United;Cameroon
1789;Andreas Pereira;Andreas;Pereira;27;NULL;Midfielder;Fulham;Brazil
1790;Andrew Lonergan;Andrew;Lonergan;39;NULL;Goalkeeper;Everton;England
1791;Andrew Robertson;Andrew;Robertson;29;NULL;Defender;Liverpool;Scotland
1792;Andrey Nascimento dos Santos;Andrey;Nascimento dos Santos;19;NULL;Midfielder;Chelsea;Brazil
1793;Anel Ahmedhodzic;Anel;Ahmedhodzic;24;NULL;Defender;Sheffield United;Sweden
1794;Angelo Ogbonna;Angelo;Ogbonna;35;NULL;Defender;West Ham United;Italy
1795;Anis Ben Slimane;Anis;Ben Slimane;22;NULL;Midfielder;Sheffield United;Denmark
1796;Anthony Elanga;Anthony;Elanga;21;NULL;Forward;Nottingham Forest;Sweden
1797;Anthony Gordon;Anthony;Gordon;22;NULL;Forward;Newcastle United;England
1798;Anthony Martial;Anthony;Martial;27;NULL;Forward;Manchester United;France
1799;Antonee Robinson;Antonee;Robinson;26;NULL;Defender;Fulham;USA
1800;Antony;Antony;;23;NULL;Forward;Manchester United;Brazil
1801;Antwoine Hackford;Antwoine;Hackford;19;NULL;Forward;Sheffield United;England
1802;Arijanet Muric;Arijanet;Muric;24;NULL;Goalkeeper;Burnley;Montenegro
1803;Arnaut Danjuma;Arnaut;Danjuma;26;NULL;Forward;Everton;Netherlands
1804;Ashley Young;Ashley;Young;38;NULL;Defender;Everton;England
1805;Auston Trusty;Auston;Trusty;25;NULL;Defender;Sheffield United;USA
1806;Axel Disasi;Axel;Disasi;25;NULL;Defender;Chelsea;France
1807;Aymeric Laporte;Aymeric;Laporte;29;NULL;Defender;Manchester City;Spain
1808;Bart Verbruggen;Bart;Verbruggen;21;NULL;Goalkeeper;Brighton & Hove Albion;Netherlands
1809;Bashir Humphreys;Bashir;Humphreys;20;NULL;Defender;Chelsea;England
1810;Ben Chilwell;Ben;Chilwell;26;NULL;Defender;Chelsea;England
1811;Ben Davies;Ben;Davies;30;NULL;Defender;Tottenham Hotspur;Wales
1812;Ben Doak;Ben;Doak;17;NULL;Forward;Liverpool;Scotland
1813;Ben Godfrey;Ben;Godfrey;25;NULL;Defender;Everton;England
1814;Ben Johnson;Ben;Johnson;23;NULL;Defender;West Ham United;England
1815;Ben Mee;Ben;Mee;33;NULL;Defender;Brentford;England
1816;Ben Osborn;Ben;Osborn;29;NULL;Midfielder;Sheffield United;England
1817;Ben White;Ben;White;25;NULL;Defender;Arsenal;England
1818;Benie Traore;Benie;Traore;20;NULL;Forward;Sheffield United;Ivory Coast
1819;Bernardo Silva;Bernardo;Silva;29;NULL;Midfielder;Manchester City;Portugal
1820;Bernd Leno;Bernd;Leno;31;NULL;Goalkeeper;Fulham;Germany
1821;Bertrand Traore;Bertrand;Traore;27;NULL;Forward;Aston Villa;Burkina Faso
1822;Beto;Beto;;25;NULL;Forward;Everton;Portugal
1823;Billy Gilmour;Billy;Gilmour;22;NULL;Midfielder;Brighton & Hove Albion;Scotland
1824;Bobby Reid;Bobby;Reid;30;NULL;Forward;Fulham;Jamaica
1825;Boubacar Kamara;Boubacar;Kamara;23;NULL;Midfielder;Aston Villa;France
1826;Boubacar Traore;Boubacar;Traore;22;NULL;Midfielder;Wolverhampton Wanderers;Mali
1827;Brandon Aguilera;Brandon;Aguilera;20;NULL;Midfielder;Nottingham Forest;Costa Rica
1828;Brandon Austin;Brandon;Austin;24;NULL;Goalkeeper;Tottenham Hotspur;USA
1829;Brennan Johnson;Brennan;Johnson;22;NULL;Forward;Nottingham Forest;Wales
1830;Bruno Fernandes;Bruno;Fernandes;28;NULL;Midfielder;Manchester United;Portugal
1831;Bruno Guimares;Bruno;Guimares;25;NULL;Midfielder;Newcastle United;Brazil
1832;Bryan Mbeumo;Bryan;Mbeumo;24;NULL;Forward;Brentford;Cameroon
1833;Bukayo Saka;Bukayo;Saka;22;NULL;Midfielder;Arsenal;England
1834;Callum Wilson;Callum;Wilson;31;NULL;Forward;Newcastle United;England
1835;Calum Chambers;Calum;Chambers;28;NULL;Defender;Aston Villa;England
1836;Calvin Ughelumba;Calvin;Ughelumba;23;NULL;Defender;Fulham;England
1837;Cameron Archer;Cameron;Archer;21;NULL;Forward;Sheffield United;England
1838;Caoimhin Kelleher;Caoimhin;Kelleher;24;NULL;Goalkeeper;Liverpool;Republic of Ireland
1839;Carlos Vinicius;Carlos;Vinicius;28;NULL;Forward;Fulham;Brazil
1840;Carlton Morris;Carlton;Morris;27;NULL;Forward;Luton Town;England
1841;Carney Chukwuemeka;Carney;Chukwuemeka;19;NULL;Midfielder;Chelsea;England
1842;Casemiro;Casemiro;;31;NULL;Midfielder;Manchester United;Brazil
1843;Cauley Woodrow;Cauley;Woodrow;28;NULL;Forward;Luton Town;England
1844;Cheick Doucoure;Cheick;Doucoure;23;NULL;Midfielder;Crystal Palace;Mali
1845;Cheikhou Kouyate;Cheikhou;Kouyate;33;NULL;Midfielder;Nottingham Forest;Senegal
1846;Chiedozie Ogbene;Chiedozie;Ogbene;26;NULL;Forward;Luton Town;Republic of Ireland
1847;Chimuanya Ugochukwu;Chimuanya;Ugochukwu;19;NULL;Midfielder;Chelsea;France
1848;Chris Basham;Chris;Basham;35;NULL;Defender;Sheffield United;England
1849;Chris Mepham;Chris;Mepham;25;NULL;Defender;AFC Bournemouth;Wales
1850;Chris Richards;Chris;Richards;23;NULL;Defender;Crystal Palace;USA
1851;Chris Wood;Chris;Wood;31;NULL;Forward;Nottingham Forest;New Zealand
1852;Christian Eriksen;Christian;Eriksen;31;NULL;Midfielder;Manchester United;Denmark
1853;Christian Nargaard;Christian;Nargaard;29;NULL;Midfielder;Brentford;Denmark
1854;Clement Lenglet;Clement;Lenglet;28;NULL;Defender;Aston Villa;France
1855;Cody Gakpo;Cody;Gakpo;24;NULL;Forward;Liverpool;Netherlands
1856;Cole Palmer;Cole;Palmer;21;NULL;Midfielder;Chelsea;England
1857;Connor Roberts;Connor;Roberts;27;NULL;Midfielder;Burnley;Wales
1858;Conor Coventry;Conor;Coventry;23;NULL;Midfielder;West Ham United;Republic of Ireland
1859;Conor Gallagher;Conor;Gallagher;23;NULL;Midfielder;Chelsea;England
1860;Craig Dawson;Craig;Dawson;33;NULL;Defender;Wolverhampton Wanderers;England
1861;Cristian Romero;Cristian;Romero;25;NULL;Defender;Tottenham Hotspur;Argentina
1862;Curtis Jones;Curtis;Jones;22;NULL;Midfielder;Liverpool;England
1863;Dan Burn;Dan;Burn;31;NULL;Defender;Newcastle United;England
1864;Daniel Bentley;Daniel;Bentley;30;NULL;Goalkeeper;Wolverhampton Wanderers;England
1865;Daniel Kavanagh;Daniel;Kavanagh;18;NULL;Defender;Manchester United;England
1866;Danilo Oliveira;Danilo;Oliveira;22;NULL;Midfielder;Nottingham Forest;Brazil
1867;Danny Ings;Danny;Ings;31;NULL;Forward;West Ham United;England
1868;Danny Welbeck;Danny;Welbeck;32;NULL;Forward;Brighton & Hove Albion;England
1869;Dara O'Shea;Dara;O'Shea;24;NULL;Defender;Burnley;Republic of Ireland
1870;Darwin Nuï¿½ez;Darwin;Nuï¿½ez;24;NULL;Forward;Liverpool;Uruguay
1871;David Brooks;David;Brooks;26;NULL;Forward;AFC Bournemouth;England
1872;David Raya;David;Raya;27;NULL;Goalkeeper;Arsenal;Spain
1873;Davinson SAnchez;Davinson;SAnchez;27;NULL;Defender;Tottenham Hotspur;Colombia
1874;Dean Henderson;Dean;Henderson;26;NULL;Goalkeeper;Crystal Palace;England
1875;Declan Rice;Declan;Rice;24;NULL;Midfielder;Arsenal;England
1876;Deivid Washington de Souza Eugenio;Deivid;Washington de Souza Eugenio;18;NULL;Forward;Chelsea;Brazil
1877;Dejan Kulusevski;Dejan;Kulusevski;23;NULL;Midfielder;Tottenham Hotspur;Sweden
1878;Destiny Udogie;Destiny;Udogie;20;NULL;Defender;Tottenham Hotspur;Italy
1879;Diego Carlos;Diego;Carlos;30;NULL;Defender;Aston Villa;Brazil
1880;Diego Manuel Jadon da Silva Moreira;Diego;Manuel Jadon da Silva Moreira;19;NULL;Forward;Chelsea;Portugal
1881;Diogo Dalot;Diogo;Dalot;24;NULL;Defender;Manchester United;Portugal
1882;Diogo Jota;Diogo;Jota;26;NULL;Forward;Liverpool;Portugal
1883;Divin Mubama;Divin;Mubama;18;NULL;Forward;West Ham United;England
1884;Dominic Calvert-Lewin;Dominic;Calvert-Lewin;26;NULL;Forward;Everton;England
1885;Dominic Solanke;Dominic;Solanke;25;NULL;Forward;AFC Bournemouth;England
1886;Dominik Szoboszlai;Dominik;Szoboszlai;22;NULL;Midfielder;Liverpool;Hungary
1887;Douglas Luiz;Douglas;Luiz;25;NULL;Midfielder;Aston Villa;Brazil
1888;Dwight McNeil;Dwight;McNeil;23;NULL;Forward;Everton;England
1889;Eberechi Eze;Eberechi;Eze;25;NULL;Midfielder;Crystal Palace;England
1890;Ederson;Ederson;;30;NULL;Goalkeeper;Manchester City;Brazil
1891;Edson Aï¿½lvarez;Edson;Aï¿½lvarez;25;NULL;Defender;West Ham United;Mexico
1892;Edward Nketiah;Edward;Nketiah;24;NULL;Forward;Arsenal;England
1893;Elijah Adebayo;Elijah;Adebayo;25;NULL;Forward;Luton Town;England
1894;Ellery Balcombe;Ellery;Balcombe;23;NULL;Goalkeeper;Brentford;England
1895;Elliot Anderson;Elliot;Anderson;20;NULL;Midfielder;Newcastle United;Scotland
1896;Emerson Palmieri;Emerson;Palmieri;29;NULL;Defender;West Ham United;Italy
1897;Emerson Royal;Emerson;Royal;24;NULL;Defender;Tottenham Hotspur;Brazil
1898;Emile Smith Rowe;Emile;Smith Rowe;23;NULL;Midfielder;Arsenal;England
1899;Emiliano Martiez;Emiliano;Martiez;31;NULL;Goalkeeper;Aston Villa;Argentina
1900;Enzo FernAndez;Enzo;FernAndez;22;NULL;Midfielder;Chelsea;Argentina
1901;Erling Haaland;Erling;Haaland;23;NULL;Forward;Manchester City;Norway
1902;Ethan Brierley;Ethan;Brierley;19;NULL;Midfielder;Brentford;England
1903;Ethan Horvath;Ethan;Horvath;28;NULL;Goalkeeper;Nottingham Forest;USA
1904;Ethan Pinnock;Ethan;Pinnock;30;NULL;Defender;Brentford;Jamaica
1905;Eui-Jo Hwang;Eui-Jo;Hwang;31;NULL;Forward;Nottingham Forest;South Korea
1906;Evan Ferguson;Evan;Ferguson;18;NULL;Forward;Brighton & Hove Albion;Republic of Ireland
1907;Ezri Konsa;Ezri;Konsa;25;NULL;Defender;Aston Villa;England
1908;Fabian SchAï¿½r;Fabian;SchAï¿½r;31;NULL;Defender;Newcastle United;Switzerland
1909;FAbio Daniel Soares Silva;FAbio;Daniel Soares Silva;21;NULL;Forward;Wolverhampton Wanderers;Portugal
1910;FAbio Vieira;FAbio;Vieira;23;NULL;Midfielder;Arsenal;Portugal
1911;Facundo Buonanotte;Facundo;Buonanotte;18;NULL;Midfielder;Brighton & Hove Albion;Argentina
1912;Facundo Pellistri;Facundo;Pellistri;21;NULL;Midfielder;Manchester United;Uruguay
1913;Felipe Augusto;Felipe;Augusto;34;NULL;Defender;Nottingham Forest;Brazil
1914;Femi Seriki;Femi;Seriki;21;NULL;Defender;Sheffield United;England
1915;Frank Onyeka;Frank;Onyeka;25;NULL;Midfielder;Brentford;Nigeria
1916;Fraser Forster;Fraser;Forster;35;NULL;Goalkeeper;Tottenham Hotspur;England
1917;Gabriel Jesus;Gabriel;Jesus;26;NULL;Forward;Arsenal;Brazil
1918;Gabriel MagalhAï¿½es;Gabriel;MagalhAï¿½es;25;NULL;Defender;Arsenal;Brazil
1919;Gabriel Martinelli;Gabriel;Martinelli;22;NULL;Forward;Arsenal;Brazil
1920;Gavin Kilkenny;Gavin;Kilkenny;23;NULL;Midfielder;AFC Bournemouth;Republic of Ireland
1921;George Baldock;George;Baldock;30;NULL;Defender;Sheffield United;England
1922;Giovani Lo Celso;Giovani;Lo Celso;27;NULL;Midfielder;Tottenham Hotspur;Argentina
1923;Gonzalo Montiel;Gonzalo;Montiel;26;NULL;Defender;Nottingham Forest;Argentina
1924;Guglielmo Vicario;Guglielmo;Vicario;26;NULL;Goalkeeper;Tottenham Hotspur;Italy
1925;Gustavo Hamer;Gustavo;Hamer;26;NULL;Midfielder;Sheffield United;Netherlands
1926;Hamed Traore;Hamed;Traore;23;NULL;Midfielder;AFC Bournemouth;Ivory Coast
1927;Hannes Delcroix;Hannes;Delcroix;24;NULL;Defender;Burnley;Belgium
1928;Hannibal Mejbri;Hannibal;Mejbri;20;NULL;Midfielder;Manchester United;France
1929;Harrison Reed;Harrison;Reed;28;NULL;Midfielder;Fulham;England
1930;Harry Maguire;Harry;Maguire;30;NULL;Defender;Manchester United;England
1931;Harry Toffolo;Harry;Toffolo;28;NULL;Defender;Nottingham Forest;England
1932;Harry Wilson;Harry;Wilson;26;NULL;Midfielder;Fulham;Wales
1933;Harvey Barnes;Harvey;Barnes;25;NULL;Midfielder;Newcastle United;England
1934;Harvey Elliott;Harvey;Elliott;20;NULL;Midfielder;Liverpool;England
1935;Hee-Chan Hwang;Hee-Chan;Hwang;27;NULL;Forward;Wolverhampton Wanderers;South Korea
1936;Heung-Min Son;Heung-Min;Son;31;NULL;Forward;Tottenham Hotspur;South Korea
1937;Hjalmar Ekdal;Hjalmar;Ekdal;24;NULL;Midfielder;Burnley;Sweden
1938;Hugo Bueno;Hugo;Bueno;20;NULL;Defender;Wolverhampton Wanderers;Spain
1939;ian Maatsen;ian;Maatsen;21;NULL;Defender;Chelsea;Netherlands
1940;Ibrahima Konate;Ibrahima;Konate;24;NULL;Defender;Liverpool;France
1941;Idrissa Gueye;Idrissa;Gueye;33;NULL;Midfielder;Everton;Senegal
1942;Igor Julio;Igor;Julio;25;NULL;Defender;Brighton & Hove Albion;Brazil
1943;Illia Zabarnyi;Illia;Zabarnyi;21;NULL;Defender;AFC Bournemouth;Ukraine
1944;Ionue Andrei Radu;Ionue;Andrei Radu;26;NULL;Goalkeeper;AFC Bournemouth;Romania
1945;Ismaila Cheick Coulibaly;Ismaila;Cheick Coulibaly;22;NULL;Forward;Sheffield United;Mali
1946;Issa Diop;Issa;Diop;26;NULL;Defender;Fulham;France
1947;Issa Kabore;Issa;Kabore;22;NULL;Defender;Luton Town;Burkina Faso
1948;Ivan Pericic;Ivan;Pericic;34;NULL;Midfielder;Tottenham Hotspur;Croatia
1949;Jack Cork;Jack;Cork;34;NULL;Midfielder;Burnley;England
1950;Jack Grealish;Jack;Grealish;27;NULL;Midfielder;Manchester City;England
1951;Jack Robinson;Jack;Robinson;30;NULL;Defender;Sheffield United;England
1952;Jacob Brown;Jacob;Brown;25;NULL;Forward;Luton Town;England
1953;Jacob Bruun Larsen;Jacob;Bruun Larsen;24;NULL;Forward;Burnley;Denmark
1954;Jacob Murphy;Jacob;Murphy;28;NULL;Midfielder;Newcastle United;England
1955;Jadon Sancho;Jadon;Sancho;23;NULL;Forward;Manchester United;England
1956;Jaidon Anthony;Jaidon;Anthony;23;NULL;Forward;AFC Bournemouth;England
1957;Jairo Riedewald;Jairo;Riedewald;26;NULL;Defender;Crystal Palace;Netherlands
1958;Jakub Kiwior;Jakub;Kiwior;23;NULL;Defender;Arsenal;Poland
1959;Jamaal Lascelles;Jamaal;Lascelles;29;NULL;Defender;Newcastle United;England
